IND41871,4,0
IND25528,2,1
IND41341,4,1
IND21938,4,3
IND15970,3,1
IND23221,2,2
IND38249,4,3
IND12424,2,1
IND39648,4,3
IND17022,2,1
IND36102,4,0
IND36990,2,3
IND32437,3,10
IND34061,2,1
IND03026,2,2
IND33483,4,1
IND20857,2,3
IND25570,3,6
IND32708,4,0
IND06630,2,11
IND17279,4,3
IND44610,2,1
IND11078,2,1
IND18385,2,1
IND30060,4,4
IND36690,2,1
IND0659,4,3
IND03311,2,1
IND40184,4,0
IND07344,2,2
IND22625,4,3
IND04979,3,6
IND42070,2,1
IND31981,4,3
IND34455,2,3
IND23283,2,3
IND10440,4,1
IND22882,3,6
IND42638,4,3
IND0549,3,6
IND04023,3,9
IND17201,2,2
IND21921,3,6
IND22894,3,10
IND17412,4,0
IND41123,3,6
IND0924,2,1
IND05776,2,1
IND28880,2,1
IND04824,2,11
IND30902,4,4
IND12061,2,11
IND40776,3,6
IND44701,4,3
IND07419,4,0
IND16238,4,1
IND19724,2,2
IND21524,4,0
IND41291,4,3
IND04081,3,1
IND07882,2,11
IND36816,3,9
IND02059,2,11
IND13603,3,6
IND17039,3,6
IND20446,2,2
IND27773,2,1
IND40871,2,3
IND07055,4,1
IND04828,3,8
IND35525,2,1
IND15161,3,8
IND20400,3,6
IND30754,2,11
IND04716,2,2
IND26366,2,3
IND25649,4,3
IND0283,4,0
IND05780,4,5
IND09061,2,2
IND38799,4,1
IND0132,2,1
IND0993,2,3
IND14941,2,3
IND18328,3,10
IND39689,3,10
IND25464,2,11
IND18030,2,2
IND28496,2,3
IND28761,4,0
IND38611,4,0
IND26355,4,4
IND25883,3,6
IND17377,2,11
IND19049,4,1
IND33374,4,3
IND13627,2,1
IND26620,2,3
IND38518,2,1
IND41286,3,8
IND22883,4,0
IND37205,4,0
IND39435,4,3
IND44468,4,3
IND14255,4,1
IND22588,3,1
IND24964,3,6
IND40271,3,1
IND31514,2,11
IND02902,4,4
IND20529,2,3
IND43067,2,3
IND03417,2,11
IND17096,4,1
IND09053,4,3
IND18043,4,0
IND25272,2,11
IND10816,2,1
IND24001,2,1
IND32011,4,5
IND04526,4,5
IND16279,4,3
IND23084,3,1
IND32932,2,1
IND40410,2,1
IND16620,4,4
IND27086,4,1
IND27119,2,2
IND32940,3,1
IND07367,4,4
IND42139,4,1
IND22460,4,0
IND15980,4,0
IND29635,2,2
IND02135,2,11
IND09600,2,3
IND44930,3,1
IND15800,4,1
IND26504,3,1
IND43780,2,11
IND03797,2,1
IND41914,4,4
IND43454,3,6
IND19518,4,1
IND37471,2,11
IND02739,3,1
IND21253,2,11
IND27309,3,1
IND32807,3,6
IND43280,4,3
IND08249,3,1
IND20483,4,1
IND35035,3,3
IND16914,3,6
IND27092,3,10
IND13289,2,11
IND01485,4,4
IND38929,4,5
IND0446,2,2
IND20592,4,0
IND44266,3,1
IND04317,3,1
IND01161,4,0
IND09187,3,6
IND28084,4,1
IND30760,4,0
IND13655,3,10
IND27985,2,11
IND24995,2,11
IND44959,4,1
IND23818,2,1
IND33568,4,0
IND19343,2,11
IND22021,2,1
IND20535,4,0
IND0296,4,1
IND31294,4,1
IND08493,2,3
IND10246,3,6
IND30180,4,4
IND14450,4,4
IND24522,2,2
IND37190,2,1
IND03751,2,1
IND16326,4,5
IND43488,2,2
IND44492,2,1
IND36356,4,4
IND05278,3,6
IND12066,4,0
IND39014,2,11
IND14305,4,3
IND18757,4,0
IND39911,4,0
IND03112,4,0
IND10270,4,3
IND12177,4,4
IND19959,3,8
IND10238,4,3
IND27153,4,1
IND43738,4,0
IND14688,4,4
IND23470,2,3
IND23772,2,11
IND26027,2,3
IND30017,2,11
IND33763,3,3
IND40056,2,2
IND32386,4,1
IND07008,2,1
IND15717,4,4
IND22867,3,1
IND34767,2,3
IND08336,2,3
IND0539,3,1
IND12515,2,1
IND22338,2,1
IND24934,2,11
IND30856,3,1
IND09719,2,11
IND0401,2,3
IND25292,4,4
IND33807,3,6
IND38170,3,6
IND11810,2,11
IND17447,4,0
IND36177,3,1
IND0502,3,1
IND17578,4,4
IND05369,3,1
IND21883,4,4
IND05840,4,3
IND03114,4,3
IND10740,2,1
IND16207,4,4
IND11032,4,5
IND0738,3,1
IND23134,2,11
IND42681,2,11
IND07915,4,1
IND20679,2,1
IND14273,3,6
IND29285,4,1
IND08221,2,3
IND11688,4,0
IND24807,2,11
IND26980,2,11
IND19491,4,1
IND29588,4,3
IND33809,4,0
IND10041,2,2
IND35653,4,0
IND16707,2,1
IND36350,3,6
IND10047,2,2
IND16752,2,1
IND29554,2,11
IND03135,3,8
IND03178,2,1
IND05219,3,6
IND14719,4,4
IND0947,4,3
IND42383,3,10
IND05414,4,1
IND25597,4,3
IND26542,3,1
IND13248,4,3
IND06193,4,4
IND29387,4,4
IND0117,2,2
IND19253,3,6
IND16233,2,11
IND40378,2,11
IND01146,2,1
IND19502,4,0
IND07061,2,11
IND15339,2,11
IND24900,3,6
IND30105,4,3
IND21045,3,3
IND15896,2,11
IND41199,2,11
IND14961,4,0
IND06043,2,1
IND22437,4,3
IND25784,2,1
IND08459,2,3
IND13972,3,3
IND23008,2,1
IND37215,2,1
IND41349,2,11
IND16036,3,1
IND32842,2,11
IND39895,3,6
IND02698,4,0
IND06190,4,3
IND26715,2,1
IND20551,3,1
IND21691,4,1
IND37851,4,0
IND40525,4,4
IND27421,3,6
IND40809,2,2
IND14237,2,1
IND17511,4,3
IND34285,2,2
IND40780,4,0
IND04927,2,3
IND07016,2,3
IND11157,2,1
IND29156,2,1
IND24610,4,4
IND39070,2,3
IND21108,2,1
IND43461,2,11
IND03035,4,0
IND06076,4,4
IND09155,4,4
IND18652,4,4
IND26201,4,3
IND27292,3,10
IND43521,4,3
IND43879,4,3
IND35515,4,0
IND11274,2,1
IND14284,2,1
IND16705,4,3
IND33438,2,11
IND09099,4,4
IND17648,2,1
IND20707,4,4
IND27534,4,4
IND14294,4,3
IND41610,2,3
IND0719,4,3
IND10127,3,3
IND10217,2,11
IND05468,4,0
IND23290,2,3
IND39835,3,1
IND25082,2,1
IND29893,4,4
IND07239,3,8
IND22277,4,4
IND35856,3,1
IND38114,2,1
IND0438,2,2
IND28669,3,8
IND24829,4,4
IND01621,4,4
IND03809,2,2
IND04309,2,11
IND25563,3,1
IND10727,4,0
IND17708,2,3
IND18559,2,3
IND11837,2,11
IND22006,4,4
IND04423,2,1
IND10403,3,3
IND28427,3,3
IND31333,4,0
IND38460,2,1
IND08999,3,6
IND33317,2,1
IND04842,4,1
IND09339,2,1
IND24131,3,1
IND32724,3,6
IND43430,2,1
IND19680,4,0
IND35201,2,1
IND39454,2,11
IND44664,4,0
IND09167,4,3
IND16637,2,1
IND43354,3,6
IND44688,2,3
IND06980,2,1
IND41022,3,6
IND08783,4,4
IND42806,3,1
IND08808,4,1
IND04941,4,3
IND19104,3,6
IND10608,2,2
IND12845,2,1
IND26288,4,4
IND39209,4,0
IND44056,4,4
IND08200,3,1
IND08851,4,4
IND20427,4,1
IND14105,4,3
IND15624,2,1
IND09645,3,3
IND11852,4,0
IND23536,2,3
IND01803,3,6
IND04782,4,4
IND21304,3,6
IND0992,3,6
IND29726,4,0
IND33367,3,6
IND06537,2,2
IND0396,2,3
IND40254,2,2
IND26290,2,2
IND15143,4,3
IND17337,4,0
IND35091,2,11
IND24630,4,1
IND05639,4,0
IND11802,2,11
IND15150,2,1
IND29850,3,6
IND26523,4,0
IND26878,2,3
IND27900,4,4
IND28183,4,0
IND36445,2,3
IND36475,4,0
IND06236,4,0
IND01830,4,3
IND06652,2,11
IND14608,2,3
IND07458,4,1
IND32187,3,3
IND03403,2,1
IND25370,2,3
IND0590,2,2
IND02563,2,11
IND08445,2,11
IND06952,4,4
IND24025,3,1
IND40509,4,4
IND22377,2,2
IND0643,3,1
IND06392,3,3
IND25542,2,1
IND43910,2,2
IND10570,3,6
IND25266,4,4
IND32573,4,4
IND36859,4,0
IND03053,2,1
IND32673,3,6
IND38033,4,4
IND07846,2,11
IND24690,2,2
IND43391,3,10
IND15427,4,0
IND17645,4,0
IND26515,4,4
IND30085,4,1
IND19151,2,2
IND26854,3,10
IND41657,2,2
IND43605,3,1
IND37437,3,6
IND08755,4,0
IND35705,2,1
IND18078,4,0
IND20009,4,4
IND12132,4,0
IND42107,4,0
IND26327,2,2
IND02445,2,2
IND18141,2,1
IND38847,2,1
IND42264,2,11
IND06557,3,6
IND19667,2,11
IND34668,2,1
IND37204,4,4
IND44525,3,1
IND06498,2,11
IND17952,4,4
IND44358,2,1
IND05944,4,4
IND10936,2,2
IND42539,3,1
IND44779,3,6
IND23858,4,0
IND01274,2,1
IND07416,4,3
IND30704,2,11
IND12781,4,0
IND04750,4,0
IND37696,2,11
IND18960,2,2
IND19900,2,3
IND14667,3,3
IND27263,4,0
IND15435,4,0
IND04199,2,11
IND19147,3,3
IND20576,4,1
IND39338,2,11
IND19272,2,11
IND28203,3,6
IND09251,4,4
IND43917,4,3
IND15629,2,1
IND08573,3,10
IND40681,2,11
IND02806,4,4
IND18027,3,1
IND29504,3,1
IND38455,3,1
IND14157,4,0
IND20127,3,6
IND18914,4,0
IND29189,4,1
IND29782,2,3
IND36344,2,2
IND42642,4,0
IND11043,3,6
IND37626,2,1
IND18179,4,0
IND30888,4,0
IND40369,3,1
IND41418,2,1
IND06469,4,4
IND16520,4,3
IND24276,4,4
IND39924,3,10
IND03247,4,5
IND09429,4,0
IND17359,4,3
IND09966,4,0
IND11049,4,0
IND11587,2,1
IND15476,4,4
IND22711,3,10
IND24768,4,0
IND16843,2,1
IND32684,4,3
IND40170,4,3
IND15537,2,1
IND29219,3,10
IND32793,2,11
IND03300,4,4
IND23845,4,3
IND24119,2,3
IND42791,2,3
IND14342,2,11
IND29879,4,4
IND04621,3,6
IND31302,4,5
IND36326,3,9
IND29363,2,11
IND07830,4,3
IND15965,2,1
IND17236,3,1
IND23678,4,0
IND07549,4,0
IND0185,4,0
IND37830,2,11
IND18093,3,6
IND07605,3,1
IND41718,2,1
IND24793,2,2
IND43332,2,1
IND09182,2,2
IND22723,4,5
IND35757,3,8
IND06285,4,1
IND0375,2,11
IND01909,2,11
IND07229,2,11
IND28367,4,1
IND39916,4,4
IND34497,3,6
IND14264,2,2
IND28483,2,11
IND32456,3,10
IND10448,3,1
IND0442,2,11
IND19685,4,0
IND41773,2,1
IND10604,3,1
IND42663,4,1
IND21679,2,3
IND10103,3,1
IND23949,4,0
IND12456,4,3
IND14140,4,4
IND01401,4,0
IND04654,3,1
IND12297,2,3
IND31615,2,11
IND17749,3,8
IND13427,3,1
IND19250,2,3
IND24785,3,6
IND14320,2,1
IND35744,2,11
IND02184,4,3
IND10798,4,4
IND11306,3,6
IND15763,2,1
IND18146,3,1
IND21795,2,11
IND24147,4,0
IND14482,4,3
IND30828,2,1
IND32608,4,3
IND09642,2,11
IND26179,3,1
IND43223,2,3
IND27668,3,10
IND41428,3,1
IND02665,2,1
IND06132,3,6
IND20545,3,10
IND03145,4,0
IND29418,4,3
IND30916,4,4
IND32947,3,8
IND04437,2,11
IND32691,4,3
IND38343,3,6
IND03302,4,4
IND22186,4,3
IND19319,4,3
IND25434,2,11
IND43566,3,10
IND43690,4,5
IND38437,4,3
IND01009,4,1
IND23552,2,3
IND37719,4,0
IND37827,3,1
IND25249,2,3
IND39643,4,4
IND06671,3,9
IND09933,2,2
IND37208,4,0
IND15077,3,3
IND38903,2,3
IND44697,3,10
IND38324,3,1
IND06091,3,6
IND16121,4,3
IND07467,2,11
IND17869,3,3
IND37712,2,2
IND04589,4,3
IND05636,3,1
IND39565,3,6
IND08815,3,10
IND18843,2,1
IND18932,3,1
IND21531,3,1
IND27899,2,1
IND28245,2,11
IND10943,2,11
IND41088,3,6
IND13675,2,11
IND13832,3,10
IND18758,3,3
IND20721,2,11
IND39187,4,0
IND03699,2,11
IND08828,4,3
IND28307,2,1
IND08130,3,1
IND27512,2,11
IND17363,2,1
IND04122,3,6
IND12463,3,3
IND44147,2,3
IND12438,2,2
IND13717,3,1
IND15471,2,1
IND22388,4,0
IND04326,3,8
IND0133,2,1
IND32528,2,11
IND35308,2,1
IND01892,2,1
IND03209,2,2
IND37271,4,1
IND28998,2,2
IND06632,4,4
IND25387,2,2
IND12813,4,0
IND41008,4,0
IND36037,2,2
IND02873,3,1
IND19651,4,4
IND43626,3,10
IND03772,3,1
IND15859,3,6
IND04157,2,11
IND34164,4,1
IND29134,2,11
IND21302,2,1
IND29651,4,3
IND41931,2,3
IND15675,3,6
IND23340,3,1
IND20836,2,11
IND31090,2,11
IND11107,4,4
IND40242,3,3
IND15441,2,1
IND42160,3,6
IND41865,4,3
IND0877,2,11
IND16615,4,4
IND42338,3,6
IND10108,2,11
IND18368,3,1
IND23522,2,1
IND33685,3,1
IND13524,4,4
IND11061,2,1
IND05293,3,1
IND08454,4,1
IND05883,2,2
IND10021,4,4
IND38498,2,11
IND16343,2,11
IND29823,4,3
IND30422,4,3
IND33524,3,9
IND34694,4,0
IND29423,4,3
IND05529,2,11
IND11878,2,1
IND24896,4,0
IND38657,2,11
IND35769,2,11
IND41426,2,2
IND36174,3,1
IND09873,3,3
IND42976,3,6
IND25167,2,2
IND30073,3,6
IND37292,3,6
IND20422,4,0
IND23392,2,2
IND25220,2,2
IND38564,2,2
IND17905,4,1
IND27055,2,11
IND08417,3,10
IND0258,2,3
IND16714,4,3
IND26819,2,11
IND19300,4,4
IND23407,3,6
IND29741,2,1
IND29772,2,1
IND30842,3,9
IND02760,2,3
IND13684,2,2
IND29547,2,2
IND13689,2,3
IND35843,2,11
IND10117,3,1
IND27613,4,0
IND27971,2,11
IND13939,3,6
IND17900,2,1
IND26793,4,1
IND43120,2,1
IND30063,4,3
IND41719,2,11
IND20962,2,1
IND20049,2,2
IND30431,3,6
IND39204,2,11
IND42509,4,3
IND08049,4,4
IND22852,3,10
IND29631,2,11
IND22759,3,6
IND04017,2,1
IND37924,2,1
IND09715,2,3
IND31887,2,1
IND20767,4,0
IND34286,4,4
IND07358,2,11
IND24551,2,1
IND30958,3,10
IND33968,2,11
IND36358,2,1
IND10914,2,11
IND16281,4,0
IND37740,2,11
IND39326,3,6
IND11828,2,3
IND01955,3,6
IND20250,3,6
IND27647,4,0
IND02352,3,1
IND36928,2,2
IND0673,4,4
IND05200,2,11
IND06400,2,3
IND28759,2,1
IND42693,2,3
IND15820,4,0
IND14011,2,2
IND39272,4,3
IND39280,4,4
IND19144,2,3
IND18435,2,2
IND0151,4,0
IND03902,3,6
IND16201,2,1
IND24450,2,11
IND06909,2,2
IND22612,4,3
IND11140,4,4
IND11820,3,6
IND16515,4,3
IND32199,2,3
IND23891,2,1
IND40231,2,11
IND25001,3,1
IND051,4,4
IND35837,2,2
IND03746,4,3
IND17529,4,3
IND34989,2,11
IND10226,2,1
IND25640,4,3
IND44254,3,1
IND26497,4,4
IND30189,2,2
IND42563,3,1
IND29602,3,1
IND36105,3,1
IND43613,4,4
IND14410,4,4
IND32108,3,1
IND43463,4,3
IND10625,3,6
IND30280,2,3
IND34546,4,3
IND26359,3,6
IND39357,2,11
IND19910,2,11
IND31910,3,9
IND32758,4,3
IND07678,2,11
IND13664,4,3
IND15246,4,3
IND18541,2,2
IND06309,3,1
IND22000,4,4
IND28641,2,11
IND05316,2,11
IND06905,4,4
IND01788,4,1
IND08194,4,3
IND03758,4,1
IND05331,2,1
IND13069,2,11
IND20466,4,1
IND03779,3,3
IND11586,3,1
IND43228,4,0
IND44020,4,1
IND05845,2,11
IND06263,2,1
IND30485,3,6
IND43048,3,10
IND14023,2,1
IND15581,3,6
IND08619,2,11
IND43386,2,3
IND31378,3,1
IND38752,4,1
IND32833,2,3
IND28491,2,1
IND26347,2,11
IND04378,4,0
IND07822,2,3
IND26711,2,1
IND38111,2,1
IND44639,4,1
IND07083,2,1
IND23137,2,3
IND38968,2,3
IND43325,3,1
IND09095,4,4
IND22431,2,3
IND04563,4,4
IND37582,2,3
IND18033,2,2
IND02347,3,3
IND31868,3,6
IND05016,2,2
IND23748,3,1
IND21556,4,1
IND33654,4,3
IND40063,2,1
IND12824,2,3
IND37686,4,4
IND07179,3,1
IND12352,3,1
IND23649,4,0
IND05304,3,3
IND12987,4,3
IND18813,4,4
IND02617,4,4
IND05015,4,3
IND10427,2,1
IND22980,2,3
IND11683,2,11
IND05794,4,1
IND06579,4,3
IND28918,2,11
IND38537,2,1
IND44410,2,11
IND13502,2,11
IND19339,2,11
IND03960,3,1
IND19148,4,1
IND13326,2,1
IND15169,3,1
IND25394,2,2
IND37964,4,4
IND19017,3,6
IND27193,2,11
IND15466,4,4
IND19875,4,1
IND18177,4,0
IND25169,2,2
IND03523,2,3
IND08509,3,3
IND17814,4,0
IND26967,3,1
IND0763,3,1
IND04806,4,3
IND32055,4,4
IND24103,2,3
IND34597,2,1
IND39921,2,3
IND0570,2,1
IND0880,3,1
IND01315,2,1
IND10458,2,3
IND21664,2,2
IND03427,4,4
IND12750,2,2
IND12680,4,4
IND02057,3,6
IND38126,2,1
IND41372,4,3
IND19757,3,10
IND17091,4,3
IND02928,3,6
IND18636,4,3
IND34698,2,11
IND14034,2,3
IND22755,2,11
IND34215,4,1
IND05196,4,1
IND0513,4,4
IND26584,4,0
IND28271,4,0
IND04412,3,1
IND18726,2,11
IND11270,2,11
IND20510,2,1
IND01236,4,1
IND22326,2,11
IND25891,2,1
IND44777,4,4
IND16474,2,2
IND34230,2,11
IND41069,4,4
IND25791,2,1
IND07283,4,4
IND12218,4,0
IND14613,3,1
IND39303,4,3
IND31719,4,4
IND33246,3,6
IND37313,3,6
IND18304,4,3
IND38428,2,1
IND03027,3,1
IND01166,2,2
IND04622,3,1
IND11403,2,2
IND01502,2,11
IND03526,4,4
IND13568,3,6
IND03766,4,4
IND11889,3,1
IND14419,3,8
IND29404,2,11
IND19279,4,4
IND21823,2,2
IND04349,2,3
IND23362,2,1
IND27820,3,6
IND33422,4,3
IND44680,2,1
IND21850,4,3
IND09738,4,1
IND10122,3,10
IND20618,2,2
IND11763,2,1
IND21148,3,8
IND09488,3,1
IND19770,4,3
IND30583,3,10
IND21194,3,3
IND06533,2,2
IND18239,4,4
IND25260,4,4
IND26073,2,2
IND36208,2,2
IND06453,3,6
IND43298,2,3
IND15072,2,11
IND17670,4,0
IND41310,3,6
IND09434,4,1
IND04082,2,11
IND27158,4,5
IND14898,2,1
IND08860,2,1
IND28231,4,3
IND42128,2,2
IND14384,4,0
IND32986,2,1
IND33931,4,3
IND39558,3,6
IND03291,3,6
IND17633,2,1
IND34999,3,6
IND38947,2,2
IND04751,3,6
IND32035,3,6
IND05894,3,1
IND29900,4,4
IND39974,3,6
IND01347,2,2
IND05165,4,4
IND18426,2,1
IND19904,2,11
IND28035,2,11
IND04434,2,11
IND08169,2,1
IND11201,3,6
IND22014,3,6
IND31473,2,11
IND37260,2,2
IND03501,2,3
IND06753,4,4
IND10866,2,2
IND06820,3,6
IND35460,4,4
IND43609,4,1
IND06187,2,3
IND35324,3,6
IND31897,2,1
IND33910,4,1
IND24646,2,1
IND19383,2,3
IND44238,2,3
IND27920,4,1
IND15521,2,1
IND40073,2,2
IND43174,2,2
IND27950,4,3
IND33833,3,6
IND38648,4,3
IND25975,2,11
IND41874,2,11
IND0950,2,11
IND43505,3,6
IND15328,3,6
IND26161,2,1
IND30936,3,1
IND39090,2,1
IND38745,2,11
IND39962,4,0
IND05112,2,2
IND21649,3,6
IND11773,4,0
IND40346,4,5
IND24949,4,3
IND28674,3,6
IND40057,4,0
IND20121,4,3
IND08516,4,4
IND25423,4,4
IND05097,2,1
IND12767,4,4
IND07436,4,1
IND14824,2,11
IND13399,4,3
IND31344,4,5
IND39995,4,4
IND29980,2,1
IND30805,3,6
IND06428,2,11
IND44280,2,1
IND12920,2,3
IND31653,2,1
IND28439,2,1
IND09470,4,3
IND34659,2,11
IND17681,2,11
IND21284,4,4
IND09277,2,2
IND22220,2,2
IND24703,2,1
IND03021,3,6
IND20816,2,2
IND21260,4,3
IND27549,2,2
IND06479,2,11
IND13903,4,3
IND34958,4,1
IND05446,3,3
IND39077,2,11
IND28493,4,4
IND32178,2,11
IND36416,2,3
IND02920,2,3
IND19181,2,2
IND022,2,2
IND30238,2,11
IND40499,2,2
IND43938,2,11
IND19370,4,3
IND30424,4,4
IND05954,2,3
IND09275,2,11
IND14012,4,3
IND24549,2,1
IND11418,2,1
IND32656,4,4
IND37357,2,3
IND01760,4,5
IND10476,2,11
IND42237,4,4
IND21996,3,6
IND13505,2,1
IND42259,4,3
IND07990,3,10
IND31756,2,11
IND22925,2,2
IND25899,3,6
IND29817,2,11
IND01113,4,4
IND06672,3,3
IND10313,2,1
IND06686,2,11
IND29764,4,1
IND25608,3,1
IND41302,2,11
IND34017,4,4
IND01868,2,11
IND33881,3,1
IND42549,3,1
IND09467,4,1
IND06542,4,1
IND40642,2,3
IND22650,2,1
IND23431,4,3
IND30226,4,0
IND22829,3,3
IND38135,2,3
IND39740,2,11
IND39367,3,1
IND42418,2,2
IND02272,2,1
IND25428,2,1
IND32976,2,1
IND29432,2,11
IND43081,4,4
IND14549,2,3
IND0932,2,2
IND11446,3,1
IND03615,4,3
IND12931,4,0
IND14382,4,1
IND15504,4,0
IND07771,2,2
IND28923,3,1
IND0842,3,6
IND10402,2,11
IND22234,2,11
IND06996,4,0
IND13897,4,0
IND16631,2,11
IND24876,2,1
IND42646,4,3
IND01411,2,11
IND03474,4,0
IND0726,4,3
IND17176,4,4
IND21203,4,0
IND30178,4,3
IND28662,2,2
IND31616,3,9
IND31610,4,3
IND12094,3,6
IND11759,3,1
IND04214,2,2
IND23255,2,3
IND33766,2,1
IND30542,3,6
IND09388,2,11
IND38559,4,3
IND39901,4,1
IND17214,2,1
IND22836,4,4
IND37886,2,3
IND41884,3,1
IND33103,3,10
IND35087,4,0
IND03657,4,1
IND13637,3,8
IND03286,2,1
IND20923,2,3
IND34734,4,0
IND36811,2,1
IND04946,2,3
IND07464,4,3
IND26469,2,1
IND34878,4,0
IND06117,2,1
IND24166,4,1
IND25102,2,11
IND40551,4,4
IND07574,2,1
IND12420,4,0
IND21090,2,1
IND36198,4,0
IND14548,2,11
IND44711,2,11
IND35336,4,0
IND30806,4,4
IND43666,4,3
IND09707,4,3
IND40298,2,11
IND42137,2,3
IND14911,3,6
IND21264,2,1
IND06007,3,3
IND07554,3,1
IND12837,4,4
IND27317,2,11
IND44335,4,4
IND06662,4,0
IND21680,2,11
IND17432,3,6
IND18784,2,3
IND22238,4,0
IND26929,4,4
IND21404,4,3
IND24868,2,1
IND18864,3,1
IND37111,4,3
IND05528,2,1
IND08893,3,1
IND09461,4,3
IND33229,2,11
IND40950,2,1
IND0161,2,11
IND25557,4,1
IND27225,3,10
IND29617,3,10
IND19244,4,0
IND23697,2,11
IND32786,2,1
IND42003,2,2
IND03107,2,2
IND25006,2,3
IND40312,2,11
IND01350,4,3
IND17941,4,4
IND30312,3,1
IND34014,2,3
IND14400,3,6
IND28432,2,2
IND28126,2,11
IND09849,2,2
IND16553,2,2
IND12379,2,11
IND12854,3,9
IND16540,2,11
IND25961,3,6
IND39587,4,0
IND05101,2,3
IND33280,4,4
IND41973,2,11
IND07364,4,0
IND12029,4,0
IND12342,4,0
IND42873,3,1
IND07909,2,2
IND36714,4,1
IND39157,4,4
IND44036,4,4
IND19167,3,8
IND23842,2,3
IND25789,4,1
IND02305,2,2
IND24061,2,11
IND33376,2,11
IND23616,4,4
IND34134,4,3
IND38392,3,1
IND09892,4,0
IND10711,4,5
IND23985,4,0
IND25793,4,4
IND38490,2,11
IND07404,4,5
IND26934,4,4
IND36115,2,11
IND43751,3,10
IND31080,2,11
IND10102,3,8
IND11551,2,11
IND36741,4,3
IND32120,3,1
IND37229,3,6
IND06788,3,6
IND24854,2,2
IND25536,2,1
IND43797,3,1
IND06877,3,10
IND26574,4,1
IND0227,2,11
IND20526,2,11
IND01854,3,1
IND16760,4,4
IND39312,4,3
IND18861,2,1
IND22392,4,4
IND22984,4,1
IND15853,4,3
IND17095,2,1
IND11510,3,1
IND16776,2,11
IND18750,2,2
IND10869,2,1
IND18281,3,3
IND26539,2,3
IND38643,3,6
IND08560,2,11
IND36512,2,1
IND07615,3,6
IND30435,2,1
IND06184,2,2
IND37524,4,3
IND09476,3,10
IND09479,3,1
IND10751,4,4
IND41049,2,1
IND19013,4,4
IND28983,3,10
IND10319,4,4
IND15636,4,3
IND41460,3,6
IND02437,4,0
IND03260,2,1
IND42023,3,10
IND03794,4,1
IND08811,4,3
IND26771,4,5
IND05147,2,1
IND05502,4,4
IND24017,2,1
IND30412,2,11
IND39978,2,1
IND24642,4,3
IND32069,4,0
IND36182,2,11
IND40684,4,3
IND12377,3,6
IND28408,4,1
IND38750,2,11
IND39261,2,11
IND10832,2,3
IND34962,2,11
IND33888,4,4
IND42235,2,2
IND25364,4,1
IND40743,2,11
IND09162,4,0
IND20726,2,11
IND35731,3,1
IND41268,2,1
IND21349,4,4
IND06856,2,1
IND22321,4,3
IND22891,3,6
IND31067,3,6
IND31465,3,1
IND03952,3,10
IND35520,2,3
IND29027,2,1
IND0670,4,3
IND40317,4,4
IND08750,4,1
IND38128,4,3
IND37114,2,1
IND10744,4,0
IND24563,3,6
IND28618,2,11
IND39231,4,4
IND42575,2,2
IND08405,4,3
IND22111,4,4
IND24086,4,3
IND17792,2,3
IND38335,2,11
IND29646,2,11
IND37336,2,3
IND04047,2,2
IND24280,3,6
IND29472,2,11
IND0988,4,4
IND26309,3,6
IND06105,2,1
IND22794,3,1
IND19909,2,11
IND37066,2,1
IND24618,2,11
IND27187,2,1
IND0768,4,3
IND28278,2,2
IND07954,2,1
IND37527,4,3
IND18011,2,11
IND21771,2,3
IND05556,3,1
IND07393,4,0
IND11070,2,11
IND29130,2,3
IND31599,2,11
IND41375,2,1
IND32160,2,3
IND34923,2,2
IND43637,4,4
IND08035,4,4
IND01221,4,0
IND25601,4,0
IND43610,4,4
IND30145,4,3
IND37796,4,4
IND27074,2,11
IND44248,4,4
IND01114,4,4
IND03251,4,4
IND39236,4,0
IND44579,2,2
IND08041,4,4
IND04801,2,11
IND12223,3,6
IND13173,3,8
IND12442,4,0
IND17436,2,11
IND32031,3,6
IND17046,2,2
IND32798,4,0
IND34391,3,1
IND43967,2,1
IND0511,3,1
IND02630,4,3
IND42888,4,0
IND03584,2,11
IND28583,2,1
IND32115,2,11
IND42626,4,4
IND08148,2,1
IND02556,3,1
IND08024,2,1
IND08498,4,3
IND12088,2,3
IND16581,2,2
IND41491,2,1
IND0182,4,0
IND18600,2,1
IND05881,2,1
IND15183,2,2
IND38758,2,2
IND25846,2,2
IND04387,2,1
IND18216,4,0
IND33065,4,0
IND41013,4,4
IND0887,3,10
IND21069,2,2
IND32123,4,1
IND08703,4,0
IND20396,2,11
IND31805,4,4
IND14132,2,2
IND08757,2,1
IND04630,3,8
IND42241,3,10
IND17045,2,11
IND20992,4,3
IND24228,4,0
IND28066,3,1
IND39239,4,3
IND08349,4,4
IND17293,2,1
IND25697,2,1
IND34018,4,0
IND42954,2,11
IND35770,2,11
IND23859,4,4
IND08959,3,6
IND36185,2,1
IND36492,4,0
IND02254,4,0
IND11356,4,5
IND10404,4,3
IND21892,3,1
IND07452,4,3
IND35580,2,11
IND13721,3,9
IND19556,2,1
IND11964,2,3
IND37157,4,3
IND23250,2,11
IND11801,2,1
IND19869,3,6
IND05523,4,5
IND07279,4,1
IND16787,2,11
IND32422,4,0
IND35571,2,1
IND40106,3,1
IND0875,4,3
IND19414,2,2
IND24314,2,2
IND31282,4,3
IND33239,4,4
IND14520,2,11
IND32221,3,1
IND28261,4,0
IND30875,2,3
IND07233,2,1
IND28455,4,0
IND31555,2,2
